Date,Open,High,Low,Close,Adj Close,Volume
2017-12-26,6928.919922,6942.140137,6915.560059,6936.250000,6936.250000,1304340000
2017-12-27,6941.450195,6955.379883,6931.339844,6939.339844,6939.339844,1409540000
2017-12-28,6953.379883,6954.799805,6936.750000,6950.160156,6950.160156,1311320000
2017-12-29,6952.609863,6954.979980,6903.390137,6903.390137,6903.390137,1571730000
2018-01-02,6937.649902,7006.910156,6924.080078,7006.899902,7006.899902,1914930000
2018-01-03,7017.069824,7069.149902,7016.700195,7065.529785,7065.529785,2166780000
2018-01-04,7089.500000,7098.049805,7072.379883,7077.910156,7077.910156,2098890000
2018-01-05,7105.740234,7137.040039,7097.080078,7136.560059,7136.560059,2020900000
2018-01-08,7135.379883,7161.350098,7124.089844,7157.390137,7157.390137,2051430000
2018-01-09,7174.189941,7181.140137,7148.299805,7163.580078,7163.580078,2107300000
2018-01-10,7129.830078,7154.240234,7111.520020,7153.569824,7153.569824,2122740000
2018-01-11,7168.729980,7211.779785,7163.229980,7211.779785,7211.779785,2009740000
2018-01-12,7208.169922,7265.259766,7205.180176,7261.060059,7261.060059,1976200000
2018-01-16,7307.189941,7330.330078,7205.930176,7223.689941,7223.689941,2377140000
2018-01-17,7257.770020,7309.359863,7229.319824,7298.279785,7298.279785,2238070000
2018-01-18,7293.649902,7313.890137,7276.109863,7296.049805,7296.049805,2026220000
2018-01-19,7312.000000,7336.379883,7297.279785,7336.379883,7336.379883,1997270000
2018-01-22,7338.040039,7408.029785,7332.810059,7408.029785,7408.029785,2106070000
2018-01-23,7424.950195,7465.390137,7423.180176,7460.290039,7460.290039,2119840000
2018-01-24,7474.160156,7486.319824,7376.750000,7415.060059,7415.060059,2277010000
2018-01-25,7457.950195,7458.529785,7388.580078,7411.160156,7411.160156,2061450000
2018-01-26,7448.330078,7505.770020,7431.220215,7505.770020,7505.770020,2059010000
2018-01-29,7484.470215,7500.609863,7455.549805,7466.509766,7466.509766,2103380000
2018-01-30,7388.890137,7433.649902,7373.990234,7402.479980,7402.479980,2163980000
2018-01-31,7443.250000,7453.990234,7381.120117,7411.479980,7411.479980,2407540000
2018-02-01,7377.169922,7441.089844,7362.279785,7385.859863,7385.859863,2291680000
2018-02-02,7347.589844,7364.430176,7238.180176,7240.950195,7240.950195,2587770000
2018-02-05,7165.959961,7277.359863,6967.529785,6967.529785,6967.529785,3106870000
2018-02-06,6837.560059,7126.549805,6824.819824,7115.879883,7115.879883,3131030000
2018-02-07,7086.200195,7170.339844,7051.529785,7051.979980,7051.979980,2366970000
2018-02-08,7067.299805,7073.990234,6776.770020,6777.160156,6777.160156,2707700000
2018-02-09,6863.339844,6917.009766,6630.669922,6874.490234,6874.490234,3155990000
2018-02-12,6936.680176,7023.620117,6879.689941,6981.959961,6981.959961,2240420000
2018-02-13,6942.160156,7025.680176,6938.160156,7013.509766,7013.509766,1816670000
2018-02-14,6979.240234,7152.049805,6977.069824,7143.620117,7143.620117,2211460000
2018-02-15,7200.750000,7256.930176,7130.390137,7256.430176,7256.430176,2110700000
2018-02-16,7236.509766,7303.259766,7226.379883,7239.470215,7239.470215,2019830000
2018-02-20,7209.029785,7295.950195,7206.000000,7234.310059,7234.310059,1911170000
2018-02-21,7258.479980,7338.640137,7218.109863,7218.229980,7218.229980,1946010000
2018-02-22,7252.459961,7280.930176,7194.839844,7210.089844,7210.089844,1911900000
2018-02-23,7261.350098,7337.830078,7232.500000,7337.390137,7337.390137,1879460000
2018-02-26,7373.299805,7421.850098,7360.250000,7421.459961,7421.459961,1866610000
2018-02-27,7416.169922,7438.089844,7330.350098,7330.350098,7330.350098,2155850000
2018-02-28,7371.410156,7386.799805,7273.009766,7273.009766,7273.009766,2373880000
2018-03-01,7274.750000,7307.850098,7117.660156,7180.560059,7180.560059,2489040000
2018-03-02,7099.540039,7267.189941,7084.830078,7257.870117,7257.870117,2287320000
2018-03-05,7222.890137,7350.069824,7205.310059,7330.709961,7330.709961,2066350000
2018-03-06,7366.609863,7378.029785,7319.680176,7372.009766,7372.009766,2112570000
2018-03-07,7311.740234,7403.790039,7311.740234,7396.649902,7396.649902,2192230000
2018-03-08,7422.770020,7435.009766,7391.500000,7427.950195,7427.950195,2272110000
2018-03-09,7475.979980,7560.810059,7469.029785,7560.810059,7560.810059,2302930000
2018-03-12,7581.040039,7609.100098,7563.439941,7588.319824,7588.319824,2294440000
2018-03-13,7627.520020,7637.270020,7492.979980,7511.009766,7511.009766,2448830000
2018-03-14,7539.779785,7544.890137,7473.899902,7496.810059,7496.810059,2104450000
2018-03-15,7509.240234,7525.439941,7463.189941,7481.740234,7481.740234,1991570000
2018-03-16,7504.370117,7514.209961,7473.680176,7481.990234,7481.990234,3046990000
2018-03-19,7419.200195,7421.229980,7285.270020,7344.240234,7344.240234,2327430000
2018-03-20,7353.250000,7380.740234,7331.240234,7364.299805,7364.299805,1967690000
2018-03-21,7347.500000,7415.660156,7325.350098,7345.290039,7345.290039,1988390000
2018-03-22,7257.549805,7303.189941,7164.379883,7166.680176,7166.680176,2347160000
2018-03-23,7170.680176,7194.310059,6992.669922,6992.669922,6992.669922,2390410000
2018-03-26,7125.200195,7225.830078,7022.339844,7220.540039,7220.540039,2326060000
2018-03-27,7255.470215,7255.540039,6963.680176,7008.810059,7008.810059,2325990000
2018-03-28,6978.299805,7036.089844,6901.069824,6949.229980,6949.229980,2518670000
2018-03-29,6984.660156,7120.459961,6935.779785,7063.450195,7063.450195,2554500000
2018-04-02,7016.169922,7044.709961,6805.959961,6870.120117,6870.120117,2394730000
2018-04-03,6924.350098,6963.709961,6835.229980,6941.279785,6941.279785,2328510000
2018-04-04,6811.770020,7059.290039,6811.770020,7042.109863,7042.109863,2254070000
2018-04-05,7099.250000,7112.379883,7036.620117,7076.549805,7076.549805,2124660000
2018-04-06,6999.569824,7066.640137,6877.759766,6915.109863,6915.109863,2350540000
2018-04-09,6971.450195,7074.950195,6944.959961,6950.339844,6950.339844,2080900000
2018-04-10,7060.990234,7117.979980,7014.879883,7094.299805,7094.299805,2238770000
2018-04-11,7055.000000,7128.540039,7055.000000,7069.029785,7069.029785,1852120000
2018-04-12,7112.020020,7166.000000,7105.089844,7140.250000,7140.250000,2021110000
2018-04-13,7179.620117,7183.620117,7078.140137,7106.649902,7106.649902,1743640000
2018-04-16,7153.870117,7178.509766,7115.850098,7156.279785,7156.279785,1795950000
2018-04-17,7215.120117,7298.589844,7206.549805,7281.100098,7281.100098,1913230000
2018-04-18,7292.379883,7319.580078,7259.899902,7295.240234,7295.240234,1893220000
2018-04-19,7258.609863,7277.450195,7215.169922,7238.060059,7238.060059,1963950000
2018-04-20,7220.640137,7222.990234,7123.490234,7146.129883,7146.129883,1921790000
2018-04-23,7173.990234,7195.720215,7094.430176,7128.600098,7128.600098,1737370000
2018-04-24,7160.770020,7171.669922,6961.520020,7007.350098,7007.350098,2149250000
2018-04-25,7009.990234,7030.740234,6926.970215,7003.740234,7003.740234,2026690000
2018-04-26,7080.490234,7143.939941,7055.660156,7118.680176,7118.680176,2127140000
2018-04-27,7195.520020,7197.149902,7083.950195,7119.799805,7119.799805,2027530000
2018-04-30,7133.950195,7169.799805,7065.410156,7066.270020,7066.270020,1987020000
2018-05-01,7053.649902,7133.270020,7036.180176,7130.700195,7130.700195,1929110000
2018-05-02,7138.450195,7169.459961,7094.720215,7100.899902,7100.899902,2144200000
2018-05-03,7065.029785,7112.589844,6991.140137,7088.149902,7088.149902,2345740000
2018-05-04,7065.669922,7228.259766,7057.890137,7209.620117,7209.620117,2022230000
2018-05-07,7241.819824,7291.740234,7235.759766,7265.209961,7265.209961,1939980000
2018-05-08,7255.339844,7278.810059,7224.700195,7266.899902,7266.899902,2054830000
2018-05-09,7281.529785,7344.799805,7259.049805,7339.910156,7339.910156,2241480000
2018-05-10,7355.899902,7414.149902,7353.629883,7404.970215,7404.970215,2233460000
2018-05-11,7393.970215,7417.669922,7372.259766,7402.879883,7402.879883,2083030000
2018-05-14,7429.450195,7458.419922,7401.890137,7411.319824,7411.319824,2075670000
2018-05-15,7361.299805,7363.520020,7320.970215,7351.629883,7351.629883,2114040000
2018-05-16,7356.220215,7413.319824,7356.160156,7398.299805,7398.299805,2083660000
2018-05-17,7379.580078,7425.390137,7350.459961,7382.470215,7382.470215,1931700000
2018-05-18,7364.339844,7381.160156,7343.970215,7354.339844,7354.339844,1966710000
2018-05-21,7406.339844,7431.830078,7368.209961,7394.040039,7394.040039,1949100000
2018-05-22,7420.850098,7432.529785,7370.330078,7378.459961,7378.459961,1908280000
2018-05-23,7335.029785,7426.779785,7334.620117,7425.959961,7425.959961,1980450000
2018-05-24,7421.990234,7435.379883,7357.500000,7424.430176,7424.430176,1992460000
2018-05-25,7422.200195,7452.850098,7415.580078,7433.850098,7433.850098,1757660000
2018-05-29,7398.509766,7435.129883,7354.290039,7396.589844,7396.589844,2087370000
2018-05-30,7428.410156,7473.810059,7423.669922,7462.450195,7462.450195,2049450000
2018-05-31,7455.580078,7492.419922,7431.410156,7442.120117,7442.120117,2514610000
2018-06-01,7487.660156,7557.379883,7487.229980,7554.330078,7554.330078,2208600000
2018-06-04,7570.080078,7607.169922,7561.200195,7606.459961,7606.459961,2142790000
2018-06-05,7621.359863,7644.479980,7602.379883,7637.859863,7637.859863,2058630000
2018-06-06,7652.799805,7691.649902,7622.310059,7689.240234,7689.240234,2191750000
2018-06-07,7697.410156,7697.410156,7597.660156,7635.069824,7635.069824,2328280000
2018-06-08,7607.740234,7653.580078,7595.140137,7645.509766,7645.509766,1941580000
2018-06-11,7647.240234,7677.290039,7642.870117,7659.930176,7659.930176,1942940000
2018-06-12,7673.870117,7708.250000,7669.529785,7703.790039,7703.790039,2006760000
2018-06-13,7713.899902,7748.959961,7686.649902,7695.700195,7695.700195,2172770000
2018-06-14,7723.529785,7768.600098,7723.529785,7761.040039,7761.040039,2188230000
2018-06-15,7725.029785,7755.720215,7704.339844,7746.379883,7746.379883,3043790000
2018-06-18,7692.959961,7749.359863,7676.830078,7747.029785,7747.029785,2093950000
2018-06-19,7658.470215,7727.410156,7635.729980,7725.589844,7725.589844,2269000000
2018-06-20,7764.149902,7806.600098,7755.479980,7781.509766,7781.509766,2305100000
2018-06-21,7800.299805,7803.450195,7699.200195,7712.950195,7712.950195,2315880000
2018-06-22,7739.689941,7739.709961,7679.120117,7692.819824,7692.819824,3928340000
2018-06-25,7631.120117,7639.729980,7477.729980,7532.009766,7532.009766,2415090000
2018-06-26,7553.740234,7597.490234,7527.000000,7561.629883,7561.629883,2058640000
2018-06-27,7586.330078,7610.669922,7444.169922,7445.080078,7445.080078,2306430000
2018-06-28,7438.109863,7526.069824,7419.560059,7503.680176,7503.680176,2195400000
2018-06-29,7544.129883,7573.589844,7502.950195,7510.299805,7510.299805,2192010000
2018-07-02,7451.899902,7568.100098,7443.100098,7567.689941,7567.689941,1767910000
2018-07-03,7593.629883,7594.330078,7498.500000,7502.669922,7502.669922,1179310000
2018-07-05,7550.660156,7589.189941,7511.430176,7586.430176,7586.430176,1745030000
2018-07-06,7595.930176,7695.810059,7588.649902,7688.390137,7688.390137,1704580000
2018-07-09,7731.740234,7757.279785,7702.060059,7756.200195,7756.200195,1837330000
2018-07-10,7770.629883,7777.479980,7731.979980,7759.200195,7759.200195,1725210000
2018-07-11,7698.509766,7748.160156,7696.580078,7716.609863,7716.609863,1761420000
2018-07-12,7752.709961,7825.669922,7746.759766,7823.919922,7823.919922,1926110000
2018-07-13,7827.620117,7843.520020,7803.339844,7825.979980,7825.979980,1714140000
2018-07-16,7831.740234,7838.819824,7791.979980,7805.720215,7805.720215,1730190000
2018-07-17,7751.970215,7867.149902,7749.609863,7855.120117,7855.120117,1740680000
2018-07-18,7859.430176,7863.770020,7822.830078,7854.439941,7854.439941,1857670000
2018-07-19,7829.799805,7849.850098,7811.149902,7825.299805,7825.299805,1853030000
2018-07-20,7843.080078,7860.250000,7815.859863,7820.200195,7820.200195,1786250000
2018-07-23,7806.930176,7846.759766,7776.549805,7841.870117,7841.870117,1654290000
2018-07-24,7914.350098,7928.790039,7814.330078,7840.770020,7840.770020,2014850000
2018-07-25,7839.089844,7933.310059,7838.759766,7932.240234,7932.240234,1902790000
2018-07-26,7848.040039,7881.299805,7834.080078,7852.180176,7852.180176,2263070000
2018-07-27,7889.750000,7889.750000,7698.959961,7737.419922,7737.419922,2176170000
2018-07-30,7735.270020,7740.259766,7604.240234,7630.000000,7630.000000,2143410000
2018-07-31,7654.589844,7709.490234,7614.839844,7671.790039,7671.790039,2195050000
2018-08-01,7701.819824,7732.680176,7670.709961,7707.290039,7707.290039,2223550000
2018-08-02,7659.520020,7808.850098,7659.520020,7802.689941,7802.689941,2081300000
2018-08-03,7819.229980,7824.060059,7783.299805,7812.009766,7812.009766,2018700000
2018-08-06,7809.540039,7859.680176,7801.879883,7859.680176,7859.680176,2238170000
2018-08-07,7878.620117,7898.200195,7868.649902,7883.660156,7883.660156,2197590000
2018-08-08,7880.000000,7901.689941,7864.459961,7888.330078,7888.330078,2087850000
2018-08-09,7886.520020,7923.350098,7881.060059,7891.779785,7891.779785,2032950000
2018-08-10,7834.709961,7866.189941,7818.370117,7839.109863,7839.109863,2095180000
2018-08-13,7848.000000,7888.660156,7814.270020,7819.709961,7819.709961,1914240000
2018-08-14,7847.879883,7878.229980,7815.500000,7870.890137,7870.890137,1917360000
2018-08-15,7810.020020,7832.660156,7732.689941,7774.120117,7774.120117,2286960000
2018-08-16,7826.950195,7849.669922,7795.740234,7806.520020,7806.520020,1979540000
2018-08-17,7786.640137,7830.779785,7752.680176,7816.330078,7816.330078,1843150000
2018-08-20,7834.370117,7837.140137,7787.899902,7821.009766,7821.009766,1698970000
2018-08-21,7840.089844,7897.680176,7836.790039,7859.169922,7859.169922,1766630000
2018-08-22,7844.040039,7897.629883,7840.839844,7889.100098,7889.100098,1660460000
2018-08-23,7886.470215,7926.319824,7866.529785,7878.459961,7878.459961,1879890000
2018-08-24,7907.810059,7949.709961,7907.100098,7945.979980,7945.979980,1886600000
2018-08-27,7989.640137,8024.939941,7976.600098,8017.899902,8017.899902,2319130000
2018-08-28,8039.009766,8046.310059,8009.589844,8030.040039,8030.040039,1961300000
2018-08-29,8044.339844,8113.560059,8042.100098,8109.689941,8109.689941,1897000000
2018-08-30,8094.200195,8133.299805,8069.569824,8088.359863,8088.359863,2014450000
2018-08-31,8079.310059,8119.819824,8079.310059,8109.540039,8109.540039,1899910000
2018-09-04,8087.950195,8104.069824,8042.140137,8091.250000,8091.250000,2229520000
2018-09-05,8073.529785,8077.839844,7962.350098,7995.169922,7995.169922,2596780000
2018-09-06,7998.270020,8001.970215,7885.490234,7922.729980,7922.729980,2368680000
2018-09-07,7878.790039,7962.529785,7873.930176,7902.540039,7902.540039,2146380000
2018-09-10,7939.569824,7945.029785,7890.390137,7924.160156,7924.160156,2041450000
2018-09-11,7894.870117,7986.319824,7880.919922,7972.470215,7972.470215,2336600000
2018-09-12,7958.870117,7965.390137,7884.049805,7954.229980,7954.229980,2341850000
2018-09-13,7999.930176,8037.509766,7989.850098,8013.709961,8013.709961,2318720000
2018-09-14,8026.160156,8040.830078,7979.779785,8010.040039,8010.040039,2033720000
2018-09-17,7992.209961,8002.779785,7890.069824,7895.790039,7895.790039,2284140000
2018-09-18,7903.569824,7986.100098,7901.009766,7956.109863,7956.109863,2317990000
2018-09-19,7962.549805,7976.120117,7917.729980,7950.040039,7950.040039,2156730000
2018-09-20,7993.529785,8039.060059,7986.410156,8028.229980,8028.229980,2287150000
2018-09-21,8041.689941,8057.259766,7979.669922,7986.959961,7986.959961,3706820000
2018-09-24,7939.379883,7997.899902,7912.470215,7993.250000,7993.250000,2416380000
2018-09-25,8001.589844,8014.120117,7979.290039,8007.470215,8007.470215,2288140000
2018-09-26,8011.680176,8067.029785,7982.759766,7990.370117,7990.370117,2297030000
2018-09-27,8021.220215,8071.560059,8017.910156,8041.970215,8041.970215,2053770000
2018-09-28,8024.500000,8065.060059,8015.870117,8046.350098,8046.350098,2323940000
2018-10-01,8091.500000,8107.379883,8019.770020,8037.299805,8037.299805,2283230000
2018-10-02,8024.470215,8054.149902,7983.990234,7999.549805,7999.549805,2391370000
2018-10-03,8034.649902,8053.930176,8012.029785,8025.089844,8025.089844,3057330000
2018-10-04,7993.330078,7997.169922,7833.160156,7879.509766,7879.509766,3284550000
2018-10-05,7874.759766,7902.669922,7715.970215,7788.450195,7788.450195,2672900000
2018-10-08,7747.100098,7797.319824,7654.839844,7735.950195,7735.950195,2239640000
2018-10-09,7728.509766,7799.750000,7718.950195,7738.020020,7738.020020,2459040000
2018-10-10,7694.080078,7701.200195,7420.560059,7422.049805,7422.049805,3077330000
2018-10-11,7388.069824,7493.209961,7274.040039,7329.060059,7329.060059,3139290000
2018-10-12,7507.839844,7516.689941,7368.330078,7496.890137,7496.890137,2650290000
2018-10-15,7473.330078,7500.930176,7400.069824,7430.740234,7430.740234,2148850000
2018-10-16,7501.779785,7658.140137,7493.439941,7645.490234,7645.490234,2623300000
2018-10-17,7669.259766,7670.490234,7563.089844,7642.700195,7642.700195,2364720000
2018-10-18,7616.470215,7616.859863,7452.459961,7485.140137,7485.140137,2545950000
2018-10-19,7530.160156,7582.890137,7428.299805,7449.029785,7449.029785,2532220000
2018-10-22,7486.740234,7520.540039,7424.740234,7468.629883,7468.629883,2282400000
2018-10-23,7328.549805,7472.580078,7260.129883,7437.540039,7437.540039,2735820000
2018-10-24,7423.209961,7435.689941,7099.000000,7108.399902,7108.399902,2935550000
2018-10-25,7197.490234,7364.819824,7178.540039,7318.339844,7318.339844,2741810000
2018-10-26,7125.180176,7283.319824,7057.000000,7167.209961,7167.209961,2964780000
2018-10-29,7272.419922,7295.609863,6922.830078,7050.290039,7050.290039,2689550000
2018-10-30,7017.870117,7166.839844,7001.479980,7161.649902,7161.649902,2681310000
2018-10-31,7276.620117,7368.490234,7270.629883,7305.899902,7305.899902,2899730000
2018-11-01,7327.819824,7435.879883,7286.500000,7434.060059,7434.060059,2708880000
2018-11-02,7424.020020,7466.529785,7298.680176,7356.990234,7356.990234,2889910000
2018-11-05,7344.080078,7349.229980,7255.879883,7328.850098,7328.850098,2166470000
2018-11-06,7326.069824,7400.640137,7320.890137,7375.959961,7375.959961,2285680000
2018-11-07,7446.089844,7572.930176,7435.870117,7570.750000,7570.750000,2677530000
2018-11-08,7544.169922,7566.930176,7499.709961,7530.879883,7530.879883,2462430000
2018-11-09,7468.509766,7474.339844,7349.479980,7406.899902,7406.899902,2418490000
2018-11-12,7364.049805,7371.089844,7193.770020,7200.870117,7200.870117,2289070000
2018-11-13,7230.689941,7319.120117,7182.859863,7200.870117,7200.870117,2343940000
2018-11-14,7265.390137,7285.569824,7101.169922,7136.390137,7136.390137,2540220000
2018-11-15,7112.830078,7274.259766,7072.359863,7259.029785,7259.029785,2508720000
2018-11-16,7193.600098,7274.859863,7171.700195,7247.870117,7247.870117,2438260000
2018-11-19,7217.240234,7224.120117,7011.399902,7028.479980,7028.479980,2354020000
2018-11-20,6867.430176,6994.750000,6830.759766,6908.819824,6908.819824,2664950000
2018-11-21,6985.509766,7029.930176,6951.620117,6972.250000,6972.250000,1858050000
2018-11-23,6919.520020,6987.890137,6919.160156,6938.979980,6938.979980,958950000
2018-11-26,7026.500000,7083.930176,7003.120117,7081.850098,7081.850098,2011180000
2018-11-27,7041.229980,7105.140137,7014.359863,7082.700195,7082.700195,2067360000
2018-11-28,7135.080078,7292.709961,7090.979980,7291.589844,7291.589844,2390260000
2018-11-29,7267.370117,7319.959961,7217.689941,7273.080078,7273.080078,1983460000
2018-11-30,7279.299805,7332.790039,7255.680176,7330.540039,7330.540039,2542820000
2018-12-03,7486.129883,7486.509766,7392.220215,7441.509766,7441.509766,2621020000
2018-12-04,7407.950195,7421.109863,7150.109863,7158.430176,7158.430176,2635810000
2018-12-06,7017.049805,7189.520020,6984.339844,7188.259766,7188.259766,2833870000
2018-12-07,7163.490234,7205.370117,6945.270020,6969.250000,6969.250000,2475160000
2018-12-10,6959.629883,7047.620117,6878.990234,7020.520020,7020.520020,2367560000
2018-12-11,7121.660156,7129.830078,6983.009766,7031.830078,7031.830078,2246060000
2018-12-12,7127.000000,7197.290039,7096.560059,7098.310059,7098.310059,2412300000
2018-12-13,7135.279785,7154.640137,7034.819824,7070.330078,7070.330078,2143520000
2018-12-14,6986.370117,7027.169922,6898.990234,6910.660156,6910.660156,2200510000
2018-12-17,6886.459961,6931.810059,6710.009766,6753.729980,6753.729980,2665240000
2018-12-18,6809.819824,6847.270020,6733.709961,6783.910156,6783.910156,2595400000
2018-12-19,6777.589844,6868.859863,6586.500000,6636.830078,6636.830078,2899950000
2018-12-20,6607.759766,6666.200195,6447.910156,6528.410156,6528.410156,3258090000
2018-12-21,6573.490234,6586.680176,6304.629883,6332.990234,6332.990234,4534120000
2018-12-24,6278.490234,6355.180176,6190.169922,6192.919922,6192.919922,1647270000
2018-12-26,6257.859863,6555.529785,6214.339844,6554.359863,6554.359863,2558940000
2018-12-27,6457.189941,6583.009766,6336.970215,6579.490234,6579.490234,2415870000
2018-12-28,6616.790039,6684.180176,6529.220215,6584.520020,6584.520020,2199090000
2018-12-31,6649.520020,6659.959961,6570.060059,6635.279785,6635.279785,2098560000
2019-01-02,6506.910156,6693.709961,6506.879883,6665.939941,6665.939941,2261800000
2019-01-03,6584.770020,6600.209961,6457.129883,6463.500000,6463.500000,2607290000
2019-01-04,6567.140137,6760.689941,6554.240234,6738.859863,6738.859863,2579550000
2019-01-07,6757.529785,6855.600098,6741.399902,6823.470215,6823.470215,2507550000
2019-01-08,6893.439941,6909.580078,6795.859863,6897.000000,6897.000000,2380290000
2019-01-09,6923.060059,6985.220215,6899.560059,6957.080078,6957.080078,2422590000
2019-01-10,6908.649902,6991.370117,6877.080078,6986.069824,6986.069824,2179080000
2019-01-11,6947.459961,6975.649902,6933.600098,6971.479980,6971.479980,2066500000
2019-01-14,6908.029785,6936.220215,6887.479980,6905.919922,6905.919922,1942210000
2019-01-15,6931.390137,7025.850098,6928.120117,7023.830078,7023.830078,2038090000
2019-01-16,7033.750000,7079.629883,7028.120117,7034.689941,7034.689941,2149580000
2019-01-17,7010.129883,7113.950195,7003.620117,7084.459961,7084.459961,2128840000
2019-01-18,7134.100098,7185.379883,7096.620117,7157.229980,7157.229980,2451240000
2019-01-22,7109.569824,7110.160156,6979.810059,7020.359863,7020.359863,2380950000
2019-01-23,7061.649902,7084.850098,6953.229980,7025.770020,7025.770020,2274420000
2019-01-24,7042.250000,7078.959961,7029.950195,7073.459961,7073.459961,2400290000
2019-01-25,7128.180176,7174.560059,7111.089844,7164.859863,7164.859863,2440840000
2019-01-28,7075.009766,7086.299805,7034.250000,7085.680176,7085.680176,2435480000
2019-01-29,7087.490234,7092.290039,7011.470215,7028.290039,7028.290039,2089690000
2019-01-30,7094.790039,7201.310059,7065.569824,7183.080078,7183.080078,2544050000
2019-01-31,7208.169922,7303.120117,7205.950195,7281.740234,7281.740234,2918710000
2019-02-01,7256.370117,7299.939941,7243.410156,7263.870117,7263.870117,2383430000
2019-02-04,7266.279785,7348.229980,7261.069824,7347.540039,7347.540039,2099470000
2019-02-05,7356.339844,7408.680176,7355.359863,7402.080078,7402.080078,2265520000
2019-02-06,7400.439941,7410.770020,7346.720215,7375.279785,7375.279785,2167130000
2019-02-07,7316.500000,7336.740234,7235.049805,7288.350098,7288.350098,2295080000
2019-02-08,7232.299805,7299.439941,7225.140137,7298.200195,7298.200195,2086260000
2019-02-11,7327.370117,7343.560059,7290.029785,7307.899902,7307.899902,1897800000
2019-02-12,7358.850098,7419.430176,7349.799805,7414.620117,7414.620117,2124330000
2019-02-13,7437.459961,7461.660156,7413.839844,7420.379883,7420.379883,2093800000
2019-02-14,7390.250000,7454.419922,7375.709961,7426.950195,7426.950195,2103370000
2019-02-15,7468.569824,7477.279785,7440.259766,7472.410156,7472.410156,2257750000
2019-02-19,7450.750000,7507.790039,7450.270020,7486.770020,7486.770020,2120790000
2019-02-20,7490.310059,7513.700195,7455.250000,7489.069824,7489.069824,2181760000
2019-02-21,7475.410156,7485.750000,7430.890137,7459.709961,7459.709961,2119080000
2019-02-22,7481.629883,7527.540039,7479.009766,7527.540039,7527.540039,2417680000
2019-02-25,7585.299805,7602.689941,7551.609863,7554.459961,7554.459961,2363140000
2019-02-26,7535.290039,7573.220215,7524.310059,7549.299805,7549.299805,2257710000
2019-02-27,7526.419922,7562.290039,7485.390137,7554.509766,7554.509766,2423360000
2019-02-28,7533.310059,7561.899902,7516.479980,7532.529785,7532.529785,2647080000
2019-03-01,7587.450195,7603.040039,7540.750000,7595.350098,7595.350098,2463190000
2019-03-04,7636.620117,7643.660156,7501.560059,7577.569824,7577.569824,2569590000
2019-03-05,7582.290039,7598.660156,7543.540039,7576.359863,7576.359863,2142610000
2019-03-06,7575.379883,7579.020020,7499.870117,7505.919922,7505.919922,2242810000
2019-03-07,7483.790039,7489.080078,7397.189941,7421.459961,7421.459961,2440840000
2019-03-08,7334.350098,7411.520020,7332.919922,7408.140137,7408.140137,2245430000
2019-03-11,7442.560059,7558.229980,7442.399902,7558.060059,7558.060059,2226950000
2019-03-12,7571.850098,7611.129883,7560.459961,7591.029785,7591.029785,2161400000
2019-03-13,7621.379883,7677.069824,7619.459961,7643.410156,7643.410156,2366350000
2019-03-14,7644.790039,7653.100098,7627.020020,7630.910156,7630.910156,2176510000
2019-03-15,7658.410156,7714.959961,7652.040039,7688.529785,7688.529785,3447190000
2019-03-18,7696.379883,7737.669922,7677.740234,7714.479980,7714.479980,2274490000
2019-03-19,7747.399902,7767.890137,7699.149902,7723.950195,7723.950195,2433160000
2019-03-20,7721.950195,7779.240234,7674.040039,7728.970215,7728.970215,2424400000
2019-03-21,7705.430176,7850.109863,7705.430176,7838.959961,7838.959961,2483580000
2019-03-22,7800.250000,7817.830078,7642.569824,7642.669922,7642.669922,2490730000
2019-03-25,7618.979980,7662.379883,7579.290039,7637.540039,7637.540039,2130230000
2019-03-26,7700.000000,7738.169922,7649.209961,7691.520020,7691.520020,2068900000
2019-03-27,7702.049805,7712.839844,7582.089844,7643.379883,7643.379883,2221650000
2019-03-28,7660.069824,7689.160156,7619.819824,7669.169922,7669.169922,1902060000
2019-03-29,7726.709961,7733.620117,7688.509766,7729.319824,7729.319824,2233470000
2019-04-01,7800.240234,7831.450195,7777.089844,7828.910156,7828.910156,2198050000
2019-04-02,7824.609863,7854.919922,7811.279785,7848.689941,7848.689941,2110100000
2019-04-03,7891.180176,7938.259766,7870.899902,7895.549805,7895.549805,2487210000
2019-04-04,7894.259766,7917.649902,7844.959961,7891.779785,7891.779785,2094200000
2019-04-05,7914.509766,7940.450195,7909.140137,7938.689941,7938.689941,2148730000
2019-04-08,7924.890137,7955.899902,7891.850098,7953.879883,7953.879883,2069190000
2019-04-09,7924.770020,7945.549805,7897.609863,7909.279785,7909.279785,2067570000
2019-04-10,7922.729980,7965.330078,7916.899902,7964.240234,7964.240234,1998280000
2019-04-11,7975.200195,7975.200195,7933.410156,7947.359863,7947.359863,1956840000
2019-04-12,7984.149902,7992.089844,7952.609863,7984.160156,7984.160156,1955290000
2019-04-15,7987.160156,7993.330078,7933.569824,7976.009766,7976.009766,1816920000
2019-04-16,8000.569824,8017.560059,7978.810059,8000.229980,8000.229980,2095330000
2019-04-17,8044.970215,8052.399902,7973.379883,7996.080078,7996.080078,2290690000
2019-04-18,7998.450195,8002.310059,7950.970215,7998.060059,7998.060059,2089360000
2019-04-22,7969.370117,8017.149902,7965.899902,8015.270020,8015.270020,1776060000
2019-04-23,8026.750000,8128.870117,8023.810059,8120.819824,8120.819824,2075070000
